timestamp,id,var,__src_format,yhat,ts_pred,mode,ts,hyper_y_hat,hyper_models,hyper_weights
2025-03-10 00:00:00,Other,0.127088964559258,csv,0.11087652716903873,2025-11-11 00:30:00,inference,2025-03-10 00:00:00,0.11087652716903873,"{'linear_8': 0.10613259281909171, 'poly2_12': 0.0926431257276498, 'ab_fast': 0.12742769118284628}","{'linear_8': 0.3150177957912435, 'poly2_12': 0.28296544807148616, 'ab_fast': 0.40201682162521696}"
2025-03-10 00:30:00,Other,0.106924648955632,csv,0.08634770921124059,2025-11-11 01:00:00,inference,2025-03-10 00:30:00,0.08634770921124059,"{'linear_8': 0.08163019179894801, 'poly2_12': 0.061022802143933075, 'ab_fast': 0.1084998071239969}","{'linear_8': 0.34496220873661365, 'poly2_12': 0.27135446825036014, 'ab_fast': 0.38368338522657547}"
2025-03-10 01:00:00,Other,0.0892699469574455,csv,0.06489120163996752,2025-11-11 01:30:00,inference,2025-03-10 01:00:00,0.06489120163996752,"{'linear_8': 0.061044985021106085, 'poly2_12': 0.033925181732529425, 'ab_fast': 0.09042050989843925}","{'linear_8': 0.35769363376080887, 'poly2_12': 0.2658958186101353, 'ab_fast': 0.3764106067319276}"
2025-03-10 01:30:00,Other,0.0746576561578193,csv,0.05205496741738873,2025-11-11 02:00:00,inference,2025-03-10 01:30:00,0.05205496741738873,"{'linear_8': 0.04563512679779691, 'poly2_12': 0.027347348330811955, 'ab_fast': 0.07526743699753205}","{'linear_8': 0.36255883195852556, 'poly2_12': 0.260204341355521, 'ab_fast': 0.3772368828336815}"
2025-03-10 02:00:00,Other,0.0621531884162587,csv,0.04989477061167649,2025-11-11 02:30:00,inference,2025-03-10 02:00:00,0.04989477061167649,"{'linear_8': 0.04560819925855297, 'poly2_12': 0.037477222719092956, 'ab_fast': 0.062301768157724945}","{'linear_8': 0.36271828764384195, 'poly2_12': 0.2558731839731855, 'ab_fast': 0.38140858172331427}"
2025-03-10 02:30:00,Other,0.0501959576992797,csv,0.04083989113350689,2025-11-11 03:00:00,inference,2025-03-10 02:30:00,0.04083989113350689,"{'linear_8': 0.03441148626252606, 'poly2_12': 0.03669854173114265, 'ab_fast': 0.05008209533058346}","{'linear_8': 0.3733216082773502, 'poly2_12': 0.2534474614857664, 'ab_fast': 0.373230980910208}"
2025-03-10 03:00:00,Other,0.0415423003131168,csv,0.033336837513295255,2025-11-11 03:30:00,inference,2025-03-10 03:00:00,0.033336837513295255,"{'linear_8': 0.023455875762609546, 'poly2_12': 0.036673003603270055, 'ab_fast': 0.04089744608298084}","{'linear_8': 0.36977452667273153, 'poly2_12': 0.2630312826705382, 'ab_fast': 0.36719423879638863}"
2025-03-10 03:30:00,Other,0.0357802704342935,csv,0.028249480964864786,2025-11-11 04:00:00,inference,2025-03-10 03:30:00,0.028249480964864786,"{'linear_8': 0.014748096815028033, 'poly2_12': 0.03679364649861305, 'ab_fast': 0.034725870054994834}","{'linear_8': 0.35419293379639605, 'poly2_12': 0.28997173757388417, 'ab_fast': 0.3558353743623953}"
2025-03-10 04:00:00,Other,0.032504345681613,csv,0.022650743568174488,2025-11-11 04:30:00,inference,2025-03-10 04:00:00,0.022650743568174488,"{'linear_8': 0.013430656981308436, 'poly2_12': 0.022738086682886904, 'ab_fast': 0.031096653004678662}","{'linear_8': 0.34029176506429754, 'poly2_12': 0.29123616913673805, 'ab_fast': 0.3684721092450062}"
2025-03-10 04:30:00,Other,0.0311636693227298,csv,0.02306652317325212,2025-11-11 05:00:00,inference,2025-03-10 04:30:00,0.02306652317325212,"{'linear_8': 0.014375403989457053, 'poly2_12': 0.02390504506693153, 'ab_fast': 0.029522625341489372}","{'linear_8': 0.32346668828855346, 'poly2_12': 0.27707319363792826, 'ab_fast': 0.399460159347258}"
2025-03-10 05:00:00,Other,0.0319251355424929,csv,0.026224482895404713,2025-11-11 05:30:00,inference,2025-03-10 05:00:00,0.026224482895404713,"{'linear_8': 0.01751288121166017, 'poly2_12': 0.030280701624416276, 'ab_fast': 0.030107160659134227}","{'linear_8': 0.31205970820882745, 'poly2_12': 0.2736486652156619, 'ab_fast': 0.4142916657855634}"
2025-03-10 05:30:00,Other,0.0350994000242303,csv,0.0322039705668358,2025-11-11 06:00:00,inference,2025-03-10 05:30:00,0.0322039705668358,"{'linear_8': 0.02316290232646752, 'poly2_12': 0.04063821230213513, 'ab_fast': 0.033058317594302174}","{'linear_8': 0.30257565715848933, 'poly2_12': 0.28229478122164414, 'ab_fast': 0.4151295988694167}"
2025-03-10 06:00:00,Other,0.0438515264591223,csv,0.041775229090367336,2025-11-11 06:30:00,inference,2025-03-10 06:00:00,0.041775229090367336,"{'linear_8': 0.032961489908190894, 'poly2_12': 0.05091299346354652, 'ab_fast': 0.041319532115843945}","{'linear_8': 0.29279249616835684, 'poly2_12': 0.30258828659413706, 'ab_fast': 0.40461925262457876}"
2025-03-10 06:30:00,Other,0.0617968445167896,csv,0.05955375255272734,2025-11-11 07:00:00,inference,2025-03-10 06:30:00,0.05955375255272734,"{'linear_8': 0.049423189329520056, 'poly2_12': 0.07030075643147943, 'ab_fast': 0.05841694393909795}","{'linear_8': 0.288039452116134, 'poly2_12': 0.31365059019953645, 'ab_fast': 0.3983099913020485}"
2025-03-10 07:00:00,Other,0.0915013949841641,csv,0.08928545457719593,2025-11-11 07:30:00,inference,2025-03-10 07:00:00,0.08928545457719593,"{'linear_8': 0.07640361990188793, 'poly2_12': 0.10324481661860059, 'ab_fast': 0.08722965260771916}","{'linear_8': 0.2853840847958598, 'poly2_12': 0.3212817219580308, 'ab_fast': 0.3933342251829424}"
2025-03-10 07:30:00,Other,0.124845925865998,csv,0.1265846151265173,2025-11-11 08:00:00,inference,2025-03-10 07:30:00,0.1265846151265173,"{'linear_8': 0.11264568795798076, 'poly2_12': 0.14568551329762486, 'ab_fast': 0.12047502578827143}","{'linear_8': 0.28215162643281544, 'poly2_12': 0.3299678327613823, 'ab_fast': 0.3878805711457936}"
2025-03-10 08:00:00,Other,0.157611391959209,csv,0.16684797884743457,2025-11-11 08:30:00,inference,2025-03-10 08:00:00,0.16684797884743457,"{'linear_8': 0.15455776713846778, 'poly2_12': 0.19117517812362075, 'ab_fast': 0.1536535729575029}","{'linear_8': 0.27640382340028, 'poly2_12': 0.34498746746602166, 'ab_fast': 0.37860873795669003}"
2025-03-10 08:30:00,Other,0.177300433658012,csv,0.19778984087385584,2025-11-11 09:00:00,inference,2025-03-10 08:30:00,0.19778984087385584,"{'linear_8': 0.19243122779615554, 'poly2_12': 0.2264008696571534, 'ab_fast': 0.1748786926355668}","{'linear_8': 0.27646920610863956, 'poly2_12': 0.35049787195580817, 'ab_fast': 0.37303294931739434}"
2025-03-10 09:00:00,Other,0.195316982514048,csv,0.22197345308722424,2025-11-11 09:30:00,inference,2025-03-10 09:00:00,0.22197345308722424,"{'linear_8': 0.2239274046387108, 'poly2_12': 0.2507618463424402, 'ab_fast': 0.19340823212761005}","{'linear_8': 0.30316102261703254, 'poly2_12': 0.33673550340598046, 'ab_fast': 0.360103499989737}"
2025-03-10 09:30:00,Other,0.19955815176661,csv,0.22999313311384106,2025-11-11 10:00:00,inference,2025-03-10 09:30:00,0.22999313311384106,"{'linear_8': 0.24117156267550088, 'poly2_12': 0.2557704388547135, 'ab_fast': 0.19913374854081115}","{'linear_8': 0.29719754835929874, 'poly2_12': 0.3242747754967, 'ab_fast': 0.37852770085611387}"
2025-03-10 10:00:00,Other,0.203301106793052,csv,0.22901699316544444,2025-11-11 10:30:00,inference,2025-03-10 10:00:00,0.22901699316544444,"{'linear_8': 0.2457923771227185, 'poly2_12': 0.2472709748032012, 'ab_fast': 0.202878291277631}","{'linear_8': 0.2869642034372551, 'poly2_12': 0.3114003241710485, 'ab_fast': 0.40163549586820335}"
2025-03-10 10:30:00,Other,0.202443037580623,csv,0.22021104904925692,2025-11-11 11:00:00,inference,2025-03-10 10:30:00,0.22021104904925692,"{'linear_8': 0.23930931551996737, 'poly2_12': 0.22820612198851734, 'ab_fast': 0.20259560114594066}","{'linear_8': 0.27310939850660926, 'poly2_12': 0.2963074391653262, 'ab_fast': 0.4305831846307462}"
2025-03-10 11:00:00,Other,0.213588142663522,csv,0.21922014803029602,2025-11-11 11:30:00,inference,2025-03-10 11:00:00,0.21922014803029602,"{'linear_8': 0.23393833951160314, 'poly2_12': 0.21493811283504566, 'ab_fast': 0.21300765106423206}","{'linear_8': 0.26925927579601844, 'poly2_12': 0.29874462844050825, 'ab_fast': 0.4319961169510209}"
2025-03-10 11:30:00,Other,0.205108047221339,csv,0.20767491533801047,2025-11-11 12:00:00,inference,2025-03-10 11:30:00,0.20767491533801047,"{'linear_8': 0.22315535384572827, 'poly2_12': 0.1961346632531191, 'ab_fast': 0.20637783758262507}","{'linear_8': 0.2623909442892088, 'poly2_12': 0.3031472914275537, 'ab_fast': 0.4344617844114077}"
2025-03-10 12:00:00,Other,0.20463869180311,csv,0.20154324367744458,2025-11-11 12:30:00,inference,2025-03-10 12:00:00,0.20154324367744458,"{'linear_8': 0.2152401296445278, 'poly2_12': 0.1848461210959575, 'ab_fast': 0.20481496821099748}","{'linear_8': 0.25288968155819225, 'poly2_12': 0.2958678744544279, 'ab_fast': 0.4512424631091415}"
2025-03-10 12:30:00,Other,0.198984252705731,csv,0.19506592052582233,2025-11-11 13:00:00,inference,2025-03-10 12:30:00,0.19506592052582233,"{'linear_8': 0.20649084723236372, 'poly2_12': 0.17826474219774235, 'ab_fast': 0.19956905022053845}","{'linear_8': 0.25037189184445524, 'poly2_12': 0.2927179414914439, 'ab_fast': 0.4569101848297744}"
2025-03-10 13:00:00,Other,0.197765790675926,csv,0.19317696769512743,2025-11-11 13:30:00,inference,2025-03-10 13:00:00,0.19317696769512743,"{'linear_8': 0.20124354921305446, 'poly2_12': 0.1780615980537159, 'ab_fast': 0.19798977445179314}","{'linear_8': 0.2458102565505955, 'poly2_12': 0.28164233075973777, 'ab_fast': 0.4725474299470567}"
2025-03-10 13:30:00,Other,0.197605675312323,csv,0.19321284326396945,2025-11-11 14:00:00,inference,2025-03-10 13:30:00,0.19321284326396945,"{'linear_8': 0.19716852451337163, 'poly2_12': 0.1817600433549696, 'ab_fast': 0.19753439931005537}","{'linear_8': 0.23822103944991957, 'poly2_12': 0.26843549458486815, 'ab_fast': 0.49334348235973274}"
2025-03-10 14:00:00,Other,0.198865843467327,csv,0.19497826083657152,2025-11-11 14:30:00,inference,2025-03-10 14:00:00,0.19497826083657152,"{'linear_8': 0.19526954744930805, 'poly2_12': 0.18648156723422818, 'ab_fast': 0.1992414048287226}","{'linear_8': 0.24737267030491236, 'poly2_12': 0.25710476863342824, 'ab_fast': 0.4955225766364539}"
2025-03-10 14:30:00,Other,0.193200114732996,csv,0.1916189391831913,2025-11-11 15:00:00,inference,2025-03-10 14:30:00,0.1916189391831913,"{'linear_8': 0.19070645951282494, 'poly2_12': 0.1873003106653227, 'ab_fast': 0.1943982605721343}","{'linear_8': 0.2652927890141265, 'poly2_12': 0.25358212641501227, 'ab_fast': 0.48112509936691594}"
2025-03-10 15:00:00,Other,0.189674894283958,csv,0.18884601327573933,2025-11-11 15:30:00,inference,2025-03-10 15:00:00,0.18884601327573933,"{'linear_8': 0.18935146918653242, 'poly2_12': 0.18467055252451164, 'ab_fast': 0.1908260353376626}","{'linear_8': 0.282272174076835, 'poly2_12': 0.25404881207926094, 'ab_fast': 0.463679027900156}"
2025-03-10 15:30:00,Other,0.190548652833127,csv,0.1888838165707764,2025-11-11 16:00:00,inference,2025-03-10 15:30:00,0.1888838165707764,"{'linear_8': 0.18796688637471237, 'poly2_12': 0.1852366723545168, 'ab_fast': 0.19126341917077314}","{'linear_8': 0.27723644364163735, 'poly2_12': 0.24319647858630028, 'ab_fast': 0.4795670911255017}"
2025-03-10 16:00:00,Other,0.195272724478373,csv,0.19298568541330294,2025-11-11 16:30:00,inference,2025-03-10 16:00:00,0.19298568541330294,"{'linear_8': 0.19033664756345617, 'poly2_12': 0.19047275017438603, 'ab_fast': 0.1957728921965725}","{'linear_8': 0.27745912102521636, 'poly2_12': 0.2412899797197053, 'ab_fast': 0.4812509119408457}"
2025-03-10 16:30:00,Other,0.198539665631868,csv,0.1975501732381008,2025-11-11 17:00:00,inference,2025-03-10 16:30:00,0.1975501732381008,"{'linear_8': 0.1933239332932483, 'poly2_12': 0.19876316973096714, 'ab_fast': 0.19932855637706062}","{'linear_8': 0.2736243268724111, 'poly2_12': 0.23943298253794387, 'ab_fast': 0.48694270264112405}"
2025-03-10 17:00:00,Other,0.199545013778956,csv,0.19981391864913967,2025-11-11 17:30:00,inference,2025-03-10 17:00:00,0.19981391864913967,"{'linear_8': 0.19642636241528222, 'poly2_12': 0.20166105699390835, 'ab_fast': 0.20070347272838357}","{'linear_8': 0.26127428145468456, 'poly2_12': 0.23804154113239923, 'ab_fast': 0.5006841888618213}"
2025-03-10 17:30:00,Other,0.199296607145325,csv,0.20111652526522086,2025-11-11 18:00:00,inference,2025-03-10 17:30:00,0.20111652526522086,"{'linear_8': 0.19915677311531785, 'poly2_12': 0.20410148288606472, 'ab_fast': 0.20069993126570387}","{'linear_8': 0.25996626398359723, 'poly2_12': 0.2404088352635366, 'ab_fast': 0.499624911629326}"
2025-03-10 18:00:00,Other,0.20111802379926,csv,0.203325796465928,2025-11-11 18:30:00,inference,2025-03-10 18:00:00,0.203325796465928,"{'linear_8': 0.2030667809298578, 'poly2_12': 0.20555568366032953, 'ab_fast': 0.20243670778625295}","{'linear_8': 0.2548548446601738, 'poly2_12': 0.23357394386367583, 'ab_fast': 0.5115712218087872}"
2025-03-10 18:30:00,Other,0.199292277388051,csv,0.20268898490650591,2025-11-11 19:00:00,inference,2025-03-10 18:30:00,0.20268898490650591,"{'linear_8': 0.20379913595525373, 'poly2_12': 0.205130085706064, 'ab_fast': 0.20100098759502733}","{'linear_8': 0.2599501002083509, 'poly2_12': 0.23264605382992504, 'ab_fast': 0.5074038557777291}"
2025-03-10 19:00:00,Other,0.199190459312852,csv,0.201960915775484,2025-11-11 19:30:00,inference,2025-03-10 19:00:00,0.201960915775484,"{'linear_8': 0.2025688429267806, 'poly2_12': 0.20388048463155514, 'ab_fast': 0.20079048651785325}","{'linear_8': 0.2585250831105545, 'poly2_12': 0.22999351584577354, 'ab_fast': 0.5114814103688767}"
2025-03-10 19:30:00,Other,0.190460428145644,csv,0.19428483840771052,2025-11-11 20:00:00,inference,2025-03-10 19:30:00,0.19428483840771052,"{'linear_8': 0.1962660661148824, 'poly2_12': 0.19520467813221537, 'ab_fast': 0.19283270220496318}","{'linear_8': 0.2618621290969533, 'poly2_12': 0.23316772562541757, 'ab_fast': 0.5049701541365738}"
2025-03-10 20:00:00,Other,0.180875086138351,csv,0.1835212234969857,2025-11-11 20:30:00,inference,2025-03-10 20:00:00,0.1835212234969857,"{'linear_8': 0.18686723938915586, 'poly2_12': 0.18027266357236396, 'ab_fast': 0.18329938275570007}","{'linear_8': 0.2636448027122027, 'poly2_12': 0.23748688647355012, 'ab_fast': 0.4988683192302445}"
2025-03-10 20:30:00,Other,0.171536320873232,csv,0.1719624505933667,2025-11-11 21:00:00,inference,2025-03-10 20:30:00,0.1719624505933667,"{'linear_8': 0.17550839883640607, 'poly2_12': 0.16452063320340699, 'ab_fast': 0.17381567281393634}","{'linear_8': 0.26278377556358695, 'poly2_12': 0.24723328429527439, 'ab_fast': 0.48998294813633614}"
2025-03-10 21:00:00,Other,0.166394100539196,csv,0.16330832570725587,2025-11-11 21:30:00,inference,2025-03-10 21:00:00,0.16330832570725587,"{'linear_8': 0.16483071653616652, 'poly2_12': 0.15334876252693597, 'ab_fast': 0.16813795388839328}","{'linear_8': 0.2566958529757824, 'poly2_12': 0.2691610384507929, 'ab_fast': 0.47414311616886234}"
2025-03-10 21:30:00,Other,0.16156518556975,csv,0.1564786904489567,2025-11-11 22:00:00,inference,2025-03-10 21:30:00,0.1564786904489567,"{'linear_8': 0.15520174365773853, 'poly2_12': 0.14627164744628052, 'ab_fast': 0.16308456897936358}","{'linear_8': 0.27025440884402385, 'poly2_12': 0.2661946807965308, 'ab_fast': 0.46355091757511113}"
2025-03-10 22:00:00,Other,0.165339656108458,csv,0.15760734744370786,2025-11-11 22:30:00,inference,2025-03-10 22:00:00,0.15760734744370786,"{'linear_8': 0.15215316430816728, 'poly2_12': 0.14792463878656048, 'ab_fast': 0.1658493465097197}","{'linear_8': 0.2650394505417657, 'poly2_12': 0.25729683231217343, 'ab_fast': 0.47766372400094337}"
2025-03-10 22:30:00,Other,0.165951181388371,csv,0.15965450909354997,2025-11-11 23:00:00,inference,2025-03-10 22:30:00,0.15965450909354997,"{'linear_8': 0.1525916918471352, 'poly2_12': 0.15299576168532833, 'ab_fast': 0.16643288334586104}","{'linear_8': 0.2521552559674743, 'poly2_12': 0.2447135029561368, 'ab_fast': 0.5031312475885272}"
2025-03-10 23:00:00,Other,0.158294795155422,csv,0.15623836208444658,2025-11-11 23:30:00,inference,2025-03-10 23:00:00,0.15623836208444658,"{'linear_8': 0.15273792295702324, 'poly2_12': 0.15394512158052479, 'ab_fast': 0.15925330576515156}","{'linear_8': 0.2575520975508545, 'poly2_12': 0.2518550872158149, 'ab_fast': 0.49059282141986205}"
2025-03-10 23:30:00,Other,0.150298880171336,csv,0.15088152674137895,2025-11-12 00:00:00,inference,2025-03-10 23:30:00,0.15088152674137895,"{'linear_8': 0.1501500066034472, 'poly2_12': 0.1514490796119431, 'ab_fast': 0.15099197517665916}","{'linear_8': 0.27042809717694444, 'poly2_12': 0.25649176458833733, 'ab_fast': 0.473080144111923}"
2025-03-11 00:00:00,Other,0.130075452330322,csv,0.13452204597111234,2025-11-11 00:30:00,inference,2025-03-11 00:00:00,0.13452204597111234,"{'linear_8': 0.13833006289543545, 'poly2_12': 0.13572257234431134, 'ab_fast': 0.13161213123913282}","{'linear_8': 0.27415418696658866, 'poly2_12': 0.2598664302841083, 'ab_fast': 0.46597938833264757}"
2025-03-11 00:30:00,Other,0.109838407005508,csv,0.1131861837748794,2025-11-11 01:00:00,inference,2025-03-11 00:30:00,0.1131861837748794,"{'linear_8': 0.11849914112404869, 'poly2_12': 0.11128763904352937, 'ab_fast': 0.11110267565154491}","{'linear_8': 0.2751124481727856, 'poly2_12': 0.2630164266445433, 'ab_fast': 0.4618711304868484}"
2025-03-11 01:00:00,Other,0.0925232431398329,csv,0.09074025816024174,2025-11-11 01:30:00,inference,2025-03-11 01:00:00,0.09074025816024174,"{'linear_8': 0.09478462092921056, 'poly2_12': 0.08230082405027378, 'ab_fast': 0.09326109421457542}","{'linear_8': 0.2745760293931073, 'poly2_12': 0.2681649210242993, 'ab_fast': 0.4572590546215618}"
2025-03-11 01:30:00,Other,0.0756131692509115,csv,0.0677952004143928,2025-11-11 02:00:00,inference,2025-03-11 01:30:00,0.0677952004143928,"{'linear_8': 0.06880518602218422, 'poly2_12': 0.05386795660750959, 'ab_fast': 0.07605235706392922}","{'linear_8': 0.2709426544562205, 'poly2_12': 0.2836943437835269, 'ab_fast': 0.44536300654727257}"
2025-03-11 02:00:00,Other,0.0597963108837406,csv,0.046986251893882884,2025-11-11 02:30:00,inference,2025-03-11 02:00:00,0.046986251893882884,"{'linear_8': 0.045474491729557975, 'poly2_12': 0.02936141099221609, 'ab_fast': 0.05994458351744422}","{'linear_8': 0.27366229225710903, 'poly2_12': 0.29422759156935113, 'ab_fast': 0.43211012072120886}"
2025-03-11 02:30:00,Other,0.0500762808572113,csv,0.0335748604321236,2025-11-11 03:00:00,inference,2025-03-11 02:30:00,0.0335748604321236,"{'linear_8': 0.02881039986914133, 'poly2_12': 0.014943666985292953, 'ab_fast': 0.04938869797696917}","{'linear_8': 0.289590190994348, 'poly2_12': 0.2860953829933484, 'ab_fast': 0.42431443033258903}"
2025-03-11 03:00:00,Other,0.0413957455353171,csv,0.02501913744221613,2025-11-11 03:30:00,inference,2025-03-11 03:00:00,0.02501913744221613,"{'linear_8': 0.01748678460720593, 'poly2_12': 0.009085721738803954, 'ab_fast': 0.04052486258680924}","{'linear_8': 0.29150260671025185, 'poly2_12': 0.27958987384803463, 'ab_fast': 0.4289075235459846}"
2025-03-11 03:30:00,Other,0.0362053319522585,csv,0.022653441287870255,2025-11-11 04:00:00,inference,2025-03-11 03:30:00,0.022653441287870255,"{'linear_8': 0.013237176804435938, 'poly2_12': 0.012504565992846328, 'ab_fast': 0.034920510695779526}","{'linear_8': 0.28522908425111493, 'poly2_12': 0.2713404260675343, 'ab_fast': 0.4434304935804083}"
2025-03-11 04:00:00,Other,0.0325042970728678,csv,0.022736544474054304,2025-11-11 04:30:00,inference,2025-03-11 04:00:00,0.022736544474054304,"{'linear_8': 0.012138707499366727, 'poly2_12': 0.019261873251332023, 'ab_fast': 0.031054102523967942}","{'linear_8': 0.2760005544315292, 'poly2_12': 0.26262197715472074, 'ab_fast': 0.4613774721178546}"
2025-03-11 04:30:00,Other,0.0310160934461902,csv,0.024555857937232757,2025-11-11 05:00:00,inference,2025-03-11 04:30:00,0.024555857937232757,"{'linear_8': 0.013522672542538153, 'poly2_12': 0.026808651392157185, 'ab_fast': 0.029333363462029954}","{'linear_8': 0.2623032901229011, 'poly2_12': 0.24965591198743825, 'ab_fast': 0.48804080140856}"
2025-03-11 05:00:00,Other,0.0323296552703992,csv,0.028458500820700526,2025-11-11 05:30:00,inference,2025-03-11 05:00:00,0.028458500820700526,"{'linear_8': 0.01782467928428557, 'poly2_12': 0.03539339640939791, 'ab_fast': 0.030373781368057795}","{'linear_8': 0.25386933568071435, 'poly2_12': 0.25311734967180805, 'ab_fast': 0.493013317990432}"
2025-03-11 05:30:00,Other,0.0367978127162768,csv,0.03456247010947198,2025-11-11 06:00:00,inference,2025-03-11 05:30:00,0.03456247010947198,"{'linear_8': 0.024770765631796338, 'poly2_12': 0.043140550946450945, 'ab_fast': 0.034552223478438095}","{'linear_8': 0.2440405615943883, 'poly2_12': 0.27913689901805727, 'ab_fast': 0.47682254256336104}"
2025-03-11 06:00:00,Other,0.0475217256156605,csv,0.045888037041339994,2025-11-11 06:30:00,inference,2025-03-11 06:00:00,0.045888037041339994,"{'linear_8': 0.03558871864086307, 'poly2_12': 0.05581421751808137, 'ab_fast': 0.04480203598406725}","{'linear_8': 0.23813095653878721, 'poly2_12': 0.29784989670309603, 'ab_fast': 0.4640191497751331}"
2025-03-11 06:30:00,Other,0.0658857702856238,csv,0.06478066873708584,2025-11-11 07:00:00,inference,2025-03-11 06:30:00,0.06478066873708584,"{'linear_8': 0.05343238882558814, 'poly2_12': 0.0765826315783426, 'ab_fast': 0.06259135850770972}","{'linear_8': 0.2354072334037989, 'poly2_12': 0.3105791679864621, 'ab_fast': 0.4540136014759045}"
2025-03-11 07:00:00,Other,0.0964921171242676,csv,0.09545644687039405,2025-11-11 07:30:00,inference,2025-03-11 07:00:00,0.09545644687039405,"{'linear_8': 0.08178516737591442, 'poly2_12': 0.10999136165799465, 'ab_fast': 0.09224423278677381}","{'linear_8': 0.23491622514287566, 'poly2_12': 0.3194442491710016, 'ab_fast': 0.44563952840898}"
2025-03-11 07:30:00,Other,0.130214001701588,csv,0.13311652069829819,2025-11-11 08:00:00,inference,2025-03-11 07:30:00,0.13311652069829819,"{'linear_8': 0.11924198640784954, 'poly2_12': 0.1525610074558806, 'ab_fast': 0.125898302335709}","{'linear_8': 0.23387667494472963, 'poly2_12': 0.329110470160486, 'ab_fast': 0.43701285748149876}"
2025-03-11 08:00:00,Other,0.162261438012621,csv,0.17283789764245447,2025-11-11 08:30:00,inference,2025-03-11 08:00:00,0.17283789764245447,"{'linear_8': 0.16132836795094774, 'poly2_12': 0.19810933490299698, 'ab_fast': 0.1584455980550671}","{'linear_8': 0.22973857574925427, 'poly2_12': 0.34616042924303686, 'ab_fast': 0.42410099746508756}"
2025-03-11 08:30:00,Other,0.18022348133269,csv,0.20119275148570173,2025-11-11 09:00:00,inference,2025-03-11 08:30:00,0.20119275148570173,"{'linear_8': 0.19796171904386492, 'poly2_12': 0.23121778412933713, 'ab_fast': 0.17807803222069085}","{'linear_8': 0.23535116336403875, 'poly2_12': 0.3469167587546197, 'ab_fast': 0.41773208021585134}"
2025-03-11 09:00:00,Other,0.198307040256337,csv,0.22406053285477542,2025-11-11 09:30:00,inference,2025-03-11 09:00:00,0.22406053285477542,"{'linear_8': 0.22811947297655522, 'poly2_12': 0.2538910533361748, 'ab_fast': 0.1965218355985797}","{'linear_8': 0.27223868594912387, 'poly2_12': 0.33008290482552793, 'ab_fast': 0.39767841144313254}"
2025-03-11 09:30:00,Other,0.205279587940889,csv,0.23327205451635535,2025-11-11 10:00:00,inference,2025-03-11 09:30:00,0.23327205451635535,"{'linear_8': 0.24557598001941305, 'poly2_12': 0.2594814650308785, 'ab_fast': 0.20471290958101235}","{'linear_8': 0.27088876158171493, 'poly2_12': 0.319340145205018, 'ab_fast': 0.40977109532016215}"
2025-03-11 10:00:00,Other,0.208823369335664,csv,0.23279401842980166,2025-11-11 10:30:00,inference,2025-03-11 10:00:00,0.23279401842980166,"{'linear_8': 0.2505827278782299, 'poly2_12': 0.251352899665368, 'ab_fast': 0.20878013311491558}","{'linear_8': 0.26203263605225235, 'poly2_12': 0.30677454911975705, 'ab_fast': 0.43119281682954097}"
2025-03-11 10:30:00,Other,0.206904764065956,csv,0.22381915258650556,2025-11-11 11:00:00,inference,2025-03-11 10:30:00,0.22381915258650556,"{'linear_8': 0.243906441514322, 'poly2_12': 0.23208052400231907, 'ab_fast': 0.20744063156375214}","{'linear_8': 0.25091033031949117, 'poly2_12': 0.2933808518789096, 'ab_fast': 0.45570881970307214}"
2025-03-11 11:00:00,Other,0.222162655111444,csv,0.22636816243606003,2025-11-11 11:30:00,inference,2025-03-11 11:00:00,0.22636816243606003,"{'linear_8': 0.2406807609247812, 'poly2_12': 0.22215313702389217, 'ab_fast': 0.22126239381081456}","{'linear_8': 0.24907331226703575, 'poly2_12': 0.3021876727474792, 'ab_fast': 0.4487390167918844}"
2025-03-11 11:30:00,Other,0.205882207769953,csv,0.21036346927752736,2025-11-11 12:00:00,inference,2025-03-11 11:30:00,0.21036346927752736,"{'linear_8': 0.2278936863720546, 'poly2_12': 0.19988683491140186, 'ab_fast': 0.20791460495889175}","{'linear_8': 0.24587701983901777, 'poly2_12': 0.3068763379591142, 'ab_fast': 0.44724664391794744}"
2025-03-11 12:00:00,Other,0.208145935953605,csv,0.20519656611910211,2025-11-11 12:30:00,inference,2025-03-11 12:00:00,0.20519656611910211,"{'linear_8': 0.21957668108634096, 'poly2_12': 0.18805435417020053, 'ab_fast': 0.2086928162419676}","{'linear_8': 0.23414882122558262, 'poly2_12': 0.2928849170657393, 'ab_fast': 0.4729662633389535}"
2025-03-11 12:30:00,Other,0.211344036035899,csv,0.2055972840206533,2025-11-11 13:00:00,inference,2025-03-11 12:30:00,0.2055972840206533,"{'linear_8': 0.21435754510526495, 'poly2_12': 0.18785361758628752, 'ab_fast': 0.21171221527407239}","{'linear_8': 0.23365729247317932, 'poly2_12': 0.2822056835465984, 'ab_fast': 0.4841370255289839}"
2025-03-11 13:00:00,Other,0.206829028727159,csv,0.20324896528785463,2025-11-11 13:30:00,inference,2025-03-11 13:00:00,0.20324896528785463,"{'linear_8': 0.21000497422434913, 'poly2_12': 0.18907739320971712, 'ab_fast': 0.20793956540983624}","{'linear_8': 0.2389905252568777, 'poly2_12': 0.27484709668279217, 'ab_fast': 0.48616237953165364}"
